"date","candidate","name","sources","isretweeted","length","favorites","retweets","economy","security","covid19","healthcare","education","race","gun","crime","abortion","immigration","climate","foreign","taxes","deficit","china","russia","fakenews","info","trust","anger","anticipation","joy","negative","positive","sadness","surprise","fear","disgust"
2020-11-02 23:59:36,"Biden","MargaretHaber4","Web",TRUE,140,0,8519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2020-11-02 23:59:36,"Biden","NorthAfricanJew","iPhone",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:36,"Biden","saugusm","Android",FALSE,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:36,"Biden","Sbh08Mae","iPhone",TRUE,46,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:36,"Biden","weepelt","iPhone",TRUE,140,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2020-11-02 23:59:37,"Biden","AntKnowsMaui","iPhone",FALSE,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,5,2,2,1,0
2020-11-02 23:59:37,"Biden","AshakiColeman","iPhone",TRUE,143,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2020-11-02 23:59:37,"Biden","cyferPtVila","iPad",TRUE,140,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,2,1
2020-11-02 23:59:37,"Biden","Jack_Nelligan","Web",FALSE,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:37,"Biden","keenatoi","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:37,"Biden","litehausgirl530","iPhone",TRUE,144,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-11-02 23:59:37,"Biden","naluerthal_","iPhone",TRUE,63,0,11538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:37,"Biden","OlesonMoe","iPhone",FALSE,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2020-11-02 23:59:37,"Biden","TheFLRecruiter","Android",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2020-11-02 23:59:37,"Biden","TheTrebler","Android",FALSE,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020-11-02 23:59:37,"Biden","VVSaichek","Android",TRUE,140,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,4,2,6,2,2,0,0
2020-11-02 23:59:38,"Biden","bellsan15","Android",TRUE,134,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2020-11-02 23:59:38,"Biden","davidfranz","Web",TRUE,140,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,3,0,0
2020-11-02 23:59:38,"Biden","farandwee","iPad",TRUE,140,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-11-02 23:59:38,"Biden","FernandoNeriB","iPhone",TRUE,63,0,11538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:38,"Biden","Kevin76187524","Android",TRUE,140,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,0,0
2020-11-02 23:59:38,"Biden","KhaganSmith","iPhone",TRUE,115,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2020-11-02 23:59:38,"Biden","MaysalunT","iPhone",FALSE,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:38,"Biden","ourvotecanada","iPhone",FALSE,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:38,"Biden","RebeccaDominic9","iPhone",TRUE,140,0,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0
2020-11-02 23:59:38,"Biden","SherrillMoss","iPhone",TRUE,140,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1
2020-11-02 23:59:38,"Biden","tayneliastreet","Web",TRUE,140,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,3,1,1,0,0
2020-11-02 23:59:38,"Biden","TheeRealKenDoll","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:39,"Biden","AarronWeets","iPhone",FALSE,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2020-11-02 23:59:39,"Biden","all_serena","iPhone",TRUE,139,0,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,0,0,1,0
2020-11-02 23:59:39,"Biden","cc30622","iPhone",FALSE,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,3,1,1,1,1
2020-11-02 23:59:39,"Biden","CicelyMcWilliam","iPhone",TRUE,140,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
2020-11-02 23:59:39,"Biden","dmvp20","iPhone",TRUE,140,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,0,0
2020-11-02 23:59:39,"Biden","natashalennard","iPhone",TRUE,140,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2020-11-02 23:59:39,"Biden","NillaPlusBourbn","Android",TRUE,99,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,1,1,0,0
2020-11-02 23:59:39,"Biden","Pam_NewLife","iPhone",TRUE,99,0,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,0,0
2020-11-02 23:59:39,"Biden","swiftiegrandee","iPhone",FALSE,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:39,"Biden","TheAdvocateMag","others",FALSE,130,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-02 23:59:39,"Biden","TheLachM","Android",TRUE,140,0,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,1
2020-11-02 23:59:39,"Biden","ulrichvonhurtem","Web",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,3,1,1,0,0
2020-11-02 23:59:39,"Biden","Uncensored_EPA","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-02 23:59:39,"Biden","Zwayman","Android",TRUE,58,0,12665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:40,"Biden","camerontcollier","iPhone",TRUE,63,0,11538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:40,"Biden","CMMV_vt","Web",TRUE,138,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,1,1,2,1
2020-11-02 23:59:40,"Biden","EditorBrooke","iPhone",TRUE,80,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0
2020-11-02 23:59:40,"Biden","hazelgreene","iPhone",TRUE,99,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,1,1,0,0
2020-11-02 23:59:40,"Biden","jadyladyyy","iPhone",TRUE,60,0,27189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0
2020-11-02 23:59:40,"Biden","millkman","iPhone",TRUE,99,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,1,1,0,0
2020-11-02 23:59:40,"Biden","Patriot62","iPad",TRUE,138,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-11-02 23:59:40,"Biden","Pondered092416","iPhone",TRUE,139,0,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
2020-11-02 23:59:40,"Biden","porraNelsu","Android",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:40,"Biden","Shimica_G","iPhone",TRUE,139,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,1,0,2,0
2020-11-02 23:59:40,"Biden","Tyra_Meadows2","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:40,"Biden","UltraShadow97","Web",TRUE,67,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:41,"Biden","Anirtal61","iPhone",TRUE,139,0,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
2020-11-02 23:59:41,"Biden","austexwoman","Web",TRUE,139,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0
2020-11-02 23:59:41,"Biden","hettyencoby3","Web",TRUE,140,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,3,0,0
2020-11-02 23:59:41,"Biden","HildrethClyde","Web",TRUE,140,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,4,2,4,0,0
2020-11-02 23:59:41,"Biden","Iskren_Dinev","Android",FALSE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,1,2,2,1,0
2020-11-02 23:59:41,"Biden","JoanMarM","Web",TRUE,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:41,"Biden","karlaarcher","iPhone",TRUE,139,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020-11-02 23:59:41,"Biden","Sarah_Larkin_A","iPhone",TRUE,64,0,3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:41,"Biden","sonsoflor","iPhone",TRUE,99,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,1,1,0,0
2020-11-02 23:59:41,"Biden","thesetimes2","others",TRUE,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-11-02 23:59:41,"Biden","XWorldeater4l","iPhone",TRUE,140,0,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,1
2020-11-02 23:59:42,"Biden","bbycarolina","iPhone",TRUE,116,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,1,1,0,1
2020-11-02 23:59:42,"Biden","BougieBvnks","iPhone",TRUE,60,0,27189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0
2020-11-02 23:59:42,"Biden","CMillz","Android",TRUE,99,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,1,1,0,0
2020-11-02 23:59:42,"Biden","ColeClaybourn","others",FALSE,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,4,0,0,0,0
2020-11-02 23:59:42,"Biden","DallasWings","Web",FALSE,135,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-11-02 23:59:42,"Biden","Diego_AWD","Android",TRUE,139,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0
2020-11-02 23:59:42,"Biden","eat1962","iPhone",FALSE,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:42,"Biden","jenebene","iPhone",TRUE,140,0,10633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,2,1,2,0,0
2020-11-02 23:59:42,"Biden","karlawaggener","iPhone",TRUE,144,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-11-02 23:59:42,"Biden","kvng_briiii","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:42,"Biden","Miss_Pierre","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:42,"Biden","nikond100","Web",FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,4,0,2,0,0
2020-11-02 23:59:42,"Biden","Peezeethemadcap","iPhone",TRUE,139,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-02 23:59:42,"Biden","RaymanRemixed","Android",FALSE,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:42,"Biden","RichardYelton","Web",TRUE,140,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0
2020-11-02 23:59:42,"Biden","WaltFischer","iPhone",TRUE,63,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,2,1,1,0
2020-11-02 23:59:42,"Biden","Wicked1inMI","iPhone",FALSE,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:43,"Biden","anik1968","Android",TRUE,138,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,1,1,2,1
2020-11-02 23:59:43,"Biden","arielwsu1","Web",TRUE,140,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-02 23:59:43,"Biden","CerdicConan","Android",TRUE,140,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-02 23:59:43,"Biden","ClearElphaba94","Android",TRUE,102,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,1,1,0,0
2020-11-02 23:59:43,"Biden","Clibreros25","Android",TRUE,124,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0
2020-11-02 23:59:43,"Biden","d_Little55","iPhone",TRUE,118,0,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,3,1,2,0
2020-11-02 23:59:43,"Biden","DannyShiffer","iPhone",TRUE,140,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,2,2,2,1
2020-11-02 23:59:43,"Biden","DaveOffTheAir","iPhone",TRUE,140,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,3,0
2020-11-02 23:59:43,"Biden","fur_ghost","Web",FALSE,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1
2020-11-02 23:59:43,"Biden","gabisesi","iPhone",TRUE,140,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,2,1,1,0
2020-11-02 23:59:43,"Biden","IanCheshire206","Web",FALSE,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,4,2,4,4,6,0
2020-11-02 23:59:43,"Biden","jaikishan2900","Android",TRUE,140,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2,4,2,2,0,0
2020-11-02 23:59:43,"Biden","JDBalanay","iPhone",FALSE,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:43,"Biden","LabourHulme","Android",FALSE,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:43,"Biden","moka_gaga","others",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:43,"Biden","nickbrooks72","Web",TRUE,144,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,2,2,0,2,2
2020-11-02 23:59:43,"Biden","NikiEyes","iPhone",TRUE,144,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
2020-11-02 23:59:43,"Biden","renmonae","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:43,"Biden","reploredfearts","Android",TRUE,63,0,11538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:43,"Biden","SandySue1958","iPad",TRUE,121,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:43,"Biden","suzyraelo","iPhone",TRUE,140,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2020-11-02 23:59:43,"Biden","VictoriaEAlizo","iPhone",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:43,"Biden","yatsybabez","Android",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:44,"Biden","AHSsuperfan","iPhone",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:44,"Biden","AnnaxLGxTS","Web",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:44,"Biden","AudraStreetman","Web",TRUE,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,2,0,0
2020-11-02 23:59:44,"Biden","BGodiwn","Android",TRUE,78,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2020-11-02 23:59:44,"Biden","didi17goiania","iPhone",TRUE,140,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-02 23:59:44,"Biden","ianbibby","iPhone",FALSE,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:44,"Biden","JohnThoFa","Android",TRUE,140,0,10633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,2,1,2,0,0
2020-11-02 23:59:44,"Biden","kidbookreader","Web",FALSE,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
2020-11-02 23:59:44,"Biden","libbyresists","Android",TRUE,144,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-11-02 23:59:44,"Biden","LindsayRileyWx","others",FALSE,135,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,2,2,0,0
2020-11-02 23:59:44,"Biden","m0onmylife_","Android",TRUE,113,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-11-02 23:59:44,"Biden","Mama_Liberal","Android",FALSE,113,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:44,"Biden","margietalk2","Web",TRUE,94,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:44,"Biden","markedwards","Android",FALSE,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2020-11-02 23:59:44,"Biden","nathanielkoloc","iPhone",TRUE,140,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0
2020-11-02 23:59:44,"Biden","NiyahSava","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:44,"Biden","SlickAssJ","iPhone",TRUE,111,0,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:45,"Biden","andraq","Web",FALSE,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:45,"Biden","AngelMabel19761","Web",TRUE,144,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,2,0,0
2020-11-02 23:59:45,"Biden","bmcclintic","Web",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,2,0,0
2020-11-02 23:59:45,"Biden","CorbinCouger","iPhone",TRUE,60,0,27189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0
2020-11-02 23:59:45,"Biden","hollers_l","iPhone",TRUE,140,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:45,"Biden","IwanKamah","Android",FALSE,89,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-11-02 23:59:45,"Biden","jeannie_fultz","iPhone",FALSE,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0
2020-11-02 23:59:45,"Biden","kieli45333","iPhone",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:45,"Biden","LT38","Web",TRUE,101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-11-02 23:59:45,"Biden","lunch_inc","iPhone",TRUE,140,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020-11-02 23:59:45,"Biden","MrCoolLooking75","iPhone",TRUE,51,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,1,0,0
2020-11-02 23:59:45,"Biden","pam81942882","iPhone",TRUE,124,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0
2020-11-02 23:59:45,"Biden","terikateB","iPad",TRUE,60,0,27189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0
2020-11-02 23:59:45,"Biden","Vickylancaste10","iPhone",TRUE,139,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,4,0,0,0,0
2020-11-02 23:59:45,"Biden","xpipetfdownx","iPhone",TRUE,95,0,17285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,0,0
2020-11-02 23:59:45,"Biden","yuckitsclaire","iPhone",TRUE,144,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,0
2020-11-02 23:59:46,"Biden","betterjobsearch","Web",TRUE,140,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
2020-11-02 23:59:46,"Biden","CrayfishCrawdad","Web",TRUE,140,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0
2020-11-02 23:59:46,"Biden","IdalmiMaria","iPhone",TRUE,139,0,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
2020-11-02 23:59:46,"Biden","LindaMStaples","Android",TRUE,140,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2020-11-02 23:59:46,"Biden","pwoldow","iPad",TRUE,139,0,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
